customer_id,age,gender,city,education_level,job_type,income_range,registration_date,has_smartphone,credit_score,referral_source
CUST_00284,27,Female,Semarang,Bachelor,Employee,5M-10M,2024-11-06,True,749,Social Media
CUST_00285,34,Female,Surabaya,Master,Employee,2M-5M,2024-03-09,True,562,Partner
CUST_00286,31,Female,Yogyakarta,Bachelor,Employee,2M-5M,2024-10-04,True,647,Partner
CUST_00287,33,Female,Surabaya,Master,Employee,2M-5M,2024-08-14,True,627,Search Engine
CUST_00288,46,Male,Bandung,High School,Employee,<2M,2024-04-17,True,627,Search Engine
CUST_00289,49,Male,Bandung,High School,Self-Employed,<2M,2024-03-03,True,516,Word of Mouth
CUST_00290,29,Female,Makassar,High School,Self-Employed,10M-20M,2024-05-03,True,526,Social Media
CUST_00291,38,Female,Jakarta,High School,Freelancer,5M-10M,2023-06-20,True,756,Advertisement
CUST_00292,35,Male,Medan,Bachelor,Student,2M-5M,2024-09-13,True,783,Social Media
CUST_00293,33,Female,Palembang,Bachelor,Employee,2M-5M,2023-10-14,True,643,Advertisement
CUST_00294,18,Male,Makassar,High School,Employee,<2M,2024-01-21,True,607,Word of Mouth
CUST_00295,36,Male,Surabaya,Master,Freelancer,>20M,2023-12-10,True,561,Partner
CUST_00296,47,Male,Semarang,Master,Self-Employed,5M-10M,2024-01-20,True,696,Advertisement
CUST_00297,46,Male,Makassar,Bachelor,Self-Employed,>20M,2024-10-28,True,780,Social Media
CUST_00298,32,Female,Semarang,Bachelor,Employee,2M-5M,2024-02-23,True,844,Partner
CUST_00299,40,Female,Semarang,Bachelor,Self-Employed,10M-20M,2024-07-21,True,850,Social Media
CUST_00300,43,Male,Palembang,Bachelor,Self-Employed,>20M,2024-02-27,True,672,Search Engine
CUST_00301,23,Female,Semarang,High School,Freelancer,2M-5M,2023-11-28,True,693,Word of Mouth
CUST_00302,23,Male,Bandung,High School,Employee,<2M,2024-07-16,True,678,Partner
CUST_00303,50,Male,Jakarta,High School,Self-Employed,2M-5M,2023-10-18,True,780,Partner
CUST_00304,64,Male,Semarang,Bachelor,Employee,2M-5M,2024-09-11,True,718,Search Engine
CUST_00305,28,Male,Yogyakarta,Bachelor,Employee,5M-10M,2024-02-28,True,540,Social Media
CUST_00306,30,Female,Surabaya,PhD,Employee,<2M,2025-01-04,True,659,Word of Mouth
CUST_00307,18,Female,Bandung,High School,Student,<2M,2023-07-11,True,633,Partner
CUST_00308,19,Female,Palembang,High School,Student,<2M,2025-04-07,True,568,Social Media
CUST_00309,43,Male,Semarang,High School,Employee,2M-5M,2024-05-16,True,625,Advertisement
CUST_00310,37,Female,Medan,Master,Freelancer,2M-5M,2025-01-03,True,766,Word of Mouth
CUST_00311,43,Male,Palembang,PhD,Self-Employed,2M-5M,2023-12-27,True,727,Partner
CUST_00312,35,Male,Palembang,Master,Employee,10M-20M,2024-11-26,False,543,Social Media
CUST_00313,36,Female,Yogyakarta,Bachelor,Employee,>20M,2024-04-04,True,617,Search Engine
CUST_00314,54,Male,Bandung,Bachelor,Student,10M-20M,2025-04-22,False,850,Advertisement
CUST_00315,46,Female,Makassar,High School,Self-Employed,2M-5M,2024-08-31,True,841,Social Media
CUST_00316,35,Male,Semarang,Bachelor,Freelancer,<2M,2024-05-20,True,678,Search Engine
CUST_00317,43,Female,Yogyakarta,Master,Employee,2M-5M,2023-11-11,True,607,Partner
CUST_00318,41,Male,Semarang,Master,Self-Employed,2M-5M,2023-06-29,True,481,Partner
CUST_00319,21,Female,Palembang,Bachelor,Employee,2M-5M,2023-07-22,True,565,Partner
CUST_00320,25,Female,Jakarta,Bachelor,Employee,10M-20M,2025-04-29,True,561,Social Media
CUST_00321,39,Female,Palembang,High School,Freelancer,5M-10M,2023-11-10,True,629,Search Engine
CUST_00322,19,Female,Jakarta,High School,Student,<2M,2024-03-03,True,599,Partner
CUST_00323,48,Male,Jakarta,Bachelor,Employee,5M-10M,2025-01-02,True,593,Advertisement
CUST_00324,18,Male,Surabaya,High School,Student,2M-5M,2024-09-04,True,637,Search Engine
CUST_00325,32,Male,Yogyakarta,Master,Employee,2M-5M,2024-04-02,True,706,Word of Mouth
CUST_00326,18,Male,Yogyakarta,High School,Student,<2M,2024-08-30,True,550,Advertisement
CUST_00327,47,Female,Yogyakarta,PhD,Self-Employed,>20M,2023-11-05,True,759,Social Media
CUST_00328,44,Female,Surabaya,Bachelor,Employee,2M-5M,2025-02-17,False,619,Advertisement
CUST_00329,39,Male,Bandung,Master,Employee,2M-5M,2024-01-27,True,520,Search Engine
CUST_00330,46,Male,Semarang,PhD,Employee,2M-5M,2023-09-07,True,581,Word of Mouth
CUST_00331,18,Male,Jakarta,High School,Employee,5M-10M,2024-04-01,True,574,Social Media
CUST_00332,52,Female,Makassar,High School,Freelancer,5M-10M,2023-10-30,True,769,Advertisement
CUST_00333,50,Male,Surabaya,Bachelor,Employee,2M-5M,2025-01-14,True,799,Social Media
CUST_00334,41,Female,Surabaya,Bachelor,Employee,<2M,2023-11-02,True,639,Search Engine
CUST_00335,58,Female,Palembang,Bachelor,Employee,>20M,2024-05-22,True,589,Partner
CUST_00336,32,Male,Bandung,Bachelor,Self-Employed,2M-5M,2025-04-28,True,660,Partner
CUST_00337,34,Male,Yogyakarta,Bachelor,Employee,<2M,2023-10-10,True,665,Word of Mouth
CUST_00338,54,Male,Yogyakarta,Bachelor,Freelancer,5M-10M,2025-04-16,True,659,Search Engine
CUST_00339,46,Female,Yogyakarta,High School,Employee,2M-5M,2023-07-04,True,490,Word of Mouth
CUST_00340,34,Female,Surabaya,Bachelor,Employee,5M-10M,2023-06-11,True,687,Search Engine
CUST_00341,35,Female,Surabaya,PhD,Employee,5M-10M,2025-02-01,False,359,Search Engine
CUST_00342,55,Male,Makassar,Bachelor,Self-Employed,2M-5M,2023-09-03,False,566,Search Engine
CUST_00343,33,Male,Makassar,High School,Self-Employed,<2M,2025-02-25,True,505,Search Engine
CUST_00344,36,Male,Yogyakarta,High School,Employee,5M-10M,2024-04-17,True,539,Partner
CUST_00345,42,Female,Surabaya,High School,Student,2M-5M,2024-05-26,False,591,Search Engine
CUST_00346,48,Female,Bandung,High School,Employee,10M-20M,2024-12-16,True,704,Partner
CUST_00347,38,Female,Surabaya,High School,Self-Employed,10M-20M,2024-05-14,True,616,Partner
CUST_00348,47,Female,Bandung,High School,Self-Employed,2M-5M,2024-10-14,True,458,Word of Mouth
CUST_00349,51,Female,Jakarta,Bachelor,Self-Employed,5M-10M,2024-04-22,True,597,Social Media
CUST_00350,30,Female,Semarang,PhD,Freelancer,5M-10M,2024-01-29,False,568,Search Engine
CUST_00351,26,Female,Palembang,Bachelor,Self-Employed,<2M,2023-08-27,True,586,Search Engine
CUST_00352,18,Male,Semarang,High School,Student,<2M,2023-08-16,True,782,Partner
CUST_00353,30,Female,Bandung,Master,Employee,2M-5M,2024-10-20,True,608,Social Media
CUST_00354,18,Female,Palembang,Bachelor,Employee,2M-5M,2024-09-13,True,700,Word of Mouth
CUST_00355,30,Male,Jakarta,Bachelor,Employee,2M-5M,2023-10-25,True,563,Advertisement
CUST_00356,46,Female,Yogyakarta,Bachelor,Employee,2M-5M,2024-06-28,True,850,Advertisement
CUST_00357,26,Male,Medan,Bachelor,Employee,10M-20M,2024-02-21,True,759,Advertisement
CUST_00358,32,Female,Medan,Bachelor,Self-Employed,5M-10M,2023-11-22,True,580,Search Engine
CUST_00359,30,Female,Surabaya,Bachelor,Employee,2M-5M,2023-09-13,True,581,Social Media
CUST_00360,56,Male,Jakarta,Bachelor,Employee,2M-5M,2024-08-29,True,692,Advertisement
CUST_00361,39,Male,Yogyakarta,Bachelor,Employee,10M-20M,2023-12-20,False,650,Partner
CUST_00362,40,Female,Yogyakarta,High School,Employee,2M-5M,2024-01-18,False,616,Advertisement
CUST_00363,37,Male,Medan,Bachelor,Self-Employed,10M-20M,2025-02-22,True,740,Search Engine
CUST_00364,34,Female,Palembang,Bachelor,Employee,2M-5M,2024-08-01,True,850,Word of Mouth
CUST_00365,47,Female,Yogyakarta,Bachelor,Student,5M-10M,2024-04-24,True,519,Social Media
CUST_00366,36,Female,Bandung,Bachelor,Student,10M-20M,2023-09-01,False,737,Partner
CUST_00367,29,Female,Jakarta,High School,Employee,2M-5M,2023-08-27,True,432,Partner
CUST_00368,27,Male,Medan,Master,Employee,5M-10M,2025-05-02,True,629,Partner
CUST_00369,44,Female,Makassar,Bachelor,Self-Employed,5M-10M,2023-11-17,True,548,Advertisement
CUST_00370,27,Male,Jakarta,Master,Employee,5M-10M,2025-02-21,True,689,Partner
CUST_00371,18,Female,Bandung,Bachelor,Employee,<2M,2024-10-07,False,602,Advertisement
CUST_00372,18,Female,Medan,High School,Freelancer,2M-5M,2024-02-09,True,799,Word of Mouth
CUST_00373,33,Female,Makassar,Master,Employee,5M-10M,2024-01-28,True,808,Word of Mouth
CUST_00374,31,Male,Bandung,Bachelor,Freelancer,5M-10M,2024-05-07,True,673,Search Engine
CUST_00375,18,Female,Bandung,High School,Student,2M-5M,2024-03-24,True,607,Social Media
CUST_00376,38,Male,Yogyakarta,Bachelor,Self-Employed,5M-10M,2024-10-02,True,680,Advertisement
CUST_00377,18,Male,Medan,High School,Student,2M-5M,2024-09-06,True,734,Advertisement
CUST_00378,24,Male,Yogyakarta,High School,Student,<2M,2024-12-01,True,555,Word of Mouth
CUST_00379,18,Female,Yogyakarta,High School,Student,2M-5M,2025-02-14,True,598,Partner
CUST_00380,18,Male,Palembang,Bachelor,Employee,2M-5M,2024-05-17,False,336,Search Engine
CUST_00381,45,Female,Semarang,Bachelor,Employee,5M-10M,2023-07-25,True,683,Search Engine
CUST_00382,49,Female,Palembang,Bachelor,Student,10M-20M,2024-06-08,True,748,Advertisement
CUST_00383,43,Female,Yogyakarta,Master,Employee,2M-5M,2023-09-11,True,850,Search Engine
CUST_00384,39,Male,Jakarta,Bachelor,Employee,2M-5M,2024-11-04,True,746,Partner
CUST_00385,53,Male,Jakarta,Bachelor,Employee,5M-10M,2024-10-09,True,536,Advertisement
CUST_00386,58,Female,Bandung,Master,Employee,2M-5M,2023-12-05,True,747,Social Media
CUST_00387,25,Male,Makassar,Master,Employee,2M-5M,2023-08-25,True,773,Word of Mouth
CUST_00388,28,Male,Medan,Bachelor,Self-Employed,2M-5M,2024-02-20,True,493,Search Engine
CUST_00389,55,Female,Bandung,Bachelor,Employee,2M-5M,2025-02-09,True,760,Word of Mouth
CUST_00390,38,Male,Bandung,Bachelor,Self-Employed,<2M,2024-08-19,False,711,Word of Mouth
CUST_00391,40,Male,Semarang,Bachelor,Self-Employed,10M-20M,2024-04-06,False,694,Advertisement
CUST_00392,36,Female,Bandung,Bachelor,Employee,5M-10M,2025-01-22,True,711,Social Media
CUST_00393,41,Male,Jakarta,Bachelor,Freelancer,5M-10M,2024-10-11,True,715,Word of Mouth
CUST_00394,48,Male,Bandung,PhD,Student,5M-10M,2024-10-30,False,512,Social Media
CUST_00395,31,Male,Makassar,Master,Employee,>20M,2023-06-08,True,695,Advertisement
CUST_00396,34,Male,Medan,Master,Employee,<2M,2024-10-14,False,489,Advertisement
CUST_00397,47,Female,Makassar,PhD,Employee,5M-10M,2023-06-28,True,643,Search Engine
CUST_00398,50,Female,Surabaya,High School,Employee,5M-10M,2024-03-01,True,608,Search Engine
CUST_00399,49,Female,Surabaya,PhD,Freelancer,10M-20M,2025-04-05,True,712,Search Engine
CUST_00400,49,Male,Jakarta,Bachelor,Student,2M-5M,2023-12-07,False,543,Word of Mouth
CUST_00401,18,Male,Jakarta,Bachelor,Freelancer,5M-10M,2024-10-27,True,589,Partner
CUST_00402,37,Female,Semarang,High School,Self-Employed,5M-10M,2024-11-05,True,696,Advertisement
CUST_00403,18,Male,Medan,High School,Student,<2M,2023-07-16,True,624,Social Media
CUST_00404,40,Female,Surabaya,Bachelor,Freelancer,2M-5M,2023-12-08,False,654,Advertisement
CUST_00405,21,Male,Makassar,High School,Freelancer,5M-10M,2023-07-16,True,632,Social Media
CUST_00406,47,Female,Palembang,Bachelor,Student,<2M,2023-11-06,True,526,Social Media
CUST_00407,49,Female,Bandung,Bachelor,Employee,2M-5M,2024-08-06,True,671,Social Media
CUST_00408,48,Female,Medan,Bachelor,Employee,10M-20M,2024-09-04,False,674,Social Media
CUST_00409,45,Female,Bandung,High School,Self-Employed,5M-10M,2024-12-13,True,594,Search Engine
CUST_00410,35,Female,Semarang,High School,Employee,>20M,2023-11-30,True,676,Social Media
CUST_00411,41,Male,Semarang,Master,Self-Employed,<2M,2024-11-17,True,509,Word of Mouth
CUST_00412,40,Female,Jakarta,High School,Self-Employed,5M-10M,2024-01-21,True,701,Advertisement
CUST_00413,47,Male,Bandung,Bachelor,Employee,2M-5M,2024-02-25,True,560,Search Engine
CUST_00414,25,Male,Semarang,Bachelor,Freelancer,>20M,2023-08-17,True,831,Search Engine
CUST_00415,35,Female,Bandung,High School,Student,5M-10M,2024-11-12,True,479,Partner
CUST_00416,42,Male,Medan,Bachelor,Student,2M-5M,2025-03-31,True,765,Social Media
CUST_00417,37,Female,Medan,Bachelor,Self-Employed,2M-5M,2024-05-03,True,580,Partner
CUST_00418,45,Male,Medan,High School,Freelancer,10M-20M,2024-05-25,False,458,Social Media
CUST_00419,30,Female,Yogyakarta,Master,Employee,5M-10M,2025-01-28,True,471,Word of Mouth
CUST_00420,49,Male,Jakarta,Bachelor,Employee,2M-5M,2023-09-15,True,729,Word of Mouth
CUST_00421,32,Male,Semarang,High School,Employee,2M-5M,2025-02-18,True,472,Search Engine
CUST_00422,21,Female,Surabaya,High School,Student,<2M,2024-12-29,True,625,Social Media
CUST_00423,24,Male,Surabaya,High School,Student,2M-5M,2024-05-18,True,665,Advertisement
CUST_00424,55,Female,Semarang,Bachelor,Employee,5M-10M,2024-12-18,True,662,Advertisement
CUST_00425,54,Male,Semarang,Bachelor,Employee,10M-20M,2023-11-18,True,551,Partner
CUST_00426,47,Female,Semarang,Bachelor,Self-Employed,2M-5M,2024-02-21,True,440,Word of Mouth
CUST_00427,18,Female,Medan,High School,Freelancer,2M-5M,2023-12-12,False,721,Word of Mouth
CUST_00428,39,Female,Yogyakarta,Bachelor,Employee,2M-5M,2024-07-11,False,765,Word of Mouth
CUST_00429,27,Male,Surabaya,PhD,Self-Employed,2M-5M,2024-12-17,True,726,Word of Mouth
CUST_00430,18,Male,Bandung,Bachelor,Freelancer,<2M,2024-09-01,False,569,Word of Mouth
CUST_00431,59,Male,Bandung,Bachelor,Employee,<2M,2025-01-01,False,647,Word of Mouth
CUST_00432,26,Male,Palembang,Bachelor,Employee,5M-10M,2024-07-12,True,662,Search Engine
CUST_00433,45,Female,Palembang,Master,Self-Employed,2M-5M,2023-12-29,True,557,Advertisement
CUST_00434,38,Female,Jakarta,Master,Self-Employed,2M-5M,2024-08-21,True,696,Word of Mouth
CUST_00435,31,Female,Jakarta,Bachelor,Employee,2M-5M,2024-09-29,True,497,Social Media
CUST_00436,23,Female,Medan,Bachelor,Freelancer,<2M,2023-07-26,True,535,Partner
CUST_00437,29,Female,Makassar,Bachelor,Employee,2M-5M,2023-11-26,True,526,Partner
CUST_00438,27,Male,Bandung,Bachelor,Freelancer,2M-5M,2024-06-12,True,571,Word of Mouth
CUST_00439,25,Male,Makassar,Bachelor,Employee,2M-5M,2024-12-16,True,641,Partner
CUST_00440,38,Female,Semarang,High School,Freelancer,2M-5M,2024-09-12,True,645,Social Media
CUST_00441,31,Female,Medan,Master,Employee,2M-5M,2025-03-08,True,748,Social Media
CUST_00442,37,Male,Makassar,Bachelor,Employee,5M-10M,2025-04-08,True,694,Word of Mouth
CUST_00443,38,Male,Bandung,High School,Employee,>20M,2023-11-08,False,633,Search Engine
CUST_00444,26,Female,Jakarta,Bachelor,Self-Employed,2M-5M,2024-02-11,True,588,Word of Mouth
CUST_00445,39,Female,Medan,Bachelor,Self-Employed,5M-10M,2023-12-15,True,681,Social Media
CUST_00446,36,Male,Surabaya,Bachelor,Freelancer,5M-10M,2024-12-29,True,673,Word of Mouth
CUST_00447,24,Male,Bandung,High School,Employee,<2M,2023-12-14,True,612,Advertisement
CUST_00448,53,Male,Medan,PhD,Employee,10M-20M,2025-02-21,False,739,Search Engine
CUST_00449,30,Female,Makassar,High School,Self-Employed,5M-10M,2024-05-17,True,613,Social Media
CUST_00450,23,Male,Surabaya,Bachelor,Student,<2M,2023-09-26,True,587,Word of Mouth
CUST_00451,68,Female,Semarang,Bachelor,Employee,10M-20M,2024-05-30,True,608,Partner
CUST_00452,29,Male,Makassar,High School,Employee,5M-10M,2023-06-08,True,635,Partner
CUST_00453,39,Male,Jakarta,PhD,Self-Employed,2M-5M,2025-01-28,True,639,Word of Mouth
CUST_00454,35,Male,Surabaya,PhD,Employee,>20M,2023-10-13,True,499,Advertisement
CUST_00455,24,Male,Yogyakarta,High School,Student,<2M,2023-09-06,True,850,Search Engine
CUST_00456,18,Male,Bandung,High School,Employee,<2M,2024-09-08,True,558,Social Media
CUST_00457,35,Female,Palembang,High School,Freelancer,5M-10M,2024-05-11,True,587,Word of Mouth
CUST_00458,27,Male,Jakarta,Master,Employee,<2M,2025-01-12,True,798,Partner
CUST_00459,23,Male,Semarang,High School,Student,<2M,2024-03-25,True,531,Social Media
CUST_00460,24,Male,Makassar,High School,Employee,5M-10M,2024-04-29,True,526,Word of Mouth
CUST_00461,43,Female,Makassar,Bachelor,Employee,2M-5M,2024-12-17,True,560,Advertisement
CUST_00462,32,Male,Bandung,PhD,Self-Employed,2M-5M,2024-09-12,True,652,Partner
CUST_00463,55,Male,Semarang,Bachelor,Self-Employed,5M-10M,2025-04-20,True,658,Word of Mouth
CUST_00464,42,Female,Semarang,Bachelor,Self-Employed,2M-5M,2024-12-27,True,850,Advertisement
CUST_00465,43,Female,Palembang,High School,Employee,5M-10M,2023-07-09,True,705,Advertisement
CUST_00466,38,Female,Surabaya,Bachelor,Employee,10M-20M,2025-01-08,True,806,Social Media
CUST_00467,61,Female,Bandung,Bachelor,Employee,2M-5M,2024-10-18,True,724,Social Media
CUST_00468,26,Female,Jakarta,Bachelor,Employee,5M-10M,2025-02-24,True,697,Word of Mouth
CUST_00469,28,Male,Jakarta,Master,Employee,5M-10M,2024-01-05,True,706,Advertisement
CUST_00470,18,Female,Jakarta,Bachelor,Student,<2M,2025-01-22,False,583,Advertisement
CUST_00471,21,Female,Jakarta,High School,Freelancer,<2M,2023-09-07,True,615,Partner
CUST_00472,48,Male,Medan,High School,Student,5M-10M,2025-03-27,True,514,Advertisement
CUST_00473,23,Male,Medan,High School,Student,<2M,2024-10-12,True,697,Social Media
CUST_00474,50,Female,Surabaya,PhD,Freelancer,10M-20M,2024-11-16,True,732,Advertisement
CUST_00475,29,Female,Palembang,PhD,Employee,5M-10M,2024-11-29,True,617,Word of Mouth
CUST_00476,23,Male,Bandung,High School,Employee,2M-5M,2025-04-14,False,837,Advertisement
CUST_00477,34,Male,Makassar,Bachelor,Employee,2M-5M,2024-11-29,True,841,Partner
CUST_00478,48,Female,Bandung,Master,Self-Employed,2M-5M,2023-10-24,False,723,Partner
CUST_00479,18,Male,Makassar,Bachelor,Employee,2M-5M,2023-07-10,True,485,Social Media
CUST_00480,46,Female,Yogyakarta,Bachelor,Employee,10M-20M,2023-10-20,True,719,Advertisement
CUST_00481,34,Female,Medan,Bachelor,Self-Employed,5M-10M,2024-08-10,True,545,Partner
CUST_00482,36,Female,Jakarta,Bachelor,Employee,2M-5M,2023-06-11,True,452,Word of Mouth
CUST_00483,19,Female,Bandung,High School,Employee,<2M,2025-03-22,False,740,Advertisement
CUST_00484,29,Female,Makassar,Bachelor,Self-Employed,<2M,2024-04-11,True,780,Word of Mouth
CUST_00485,52,Male,Bandung,Master,Freelancer,<2M,2023-10-02,True,638,Search Engine
CUST_00486,38,Male,Semarang,High School,Employee,5M-10M,2024-04-18,False,551,Social Media
CUST_00487,40,Male,Jakarta,High School,Employee,<2M,2023-07-17,False,798,Advertisement
CUST_00488,20,Male,Palembang,High School,Student,2M-5M,2025-01-25,True,850,Search Engine
CUST_00489,39,Female,Palembang,High School,Employee,>20M,2024-12-07,False,538,Search Engine
CUST_00490,30,Male,Jakarta,Bachelor,Student,5M-10M,2024-01-28,True,764,Search Engine
CUST_00491,27,Female,Medan,Bachelor,Employee,5M-10M,2024-10-23,True,565,Search Engine
CUST_00492,34,Female,Makassar,Master,Employee,2M-5M,2024-07-31,True,757,Search Engine
CUST_00493,27,Male,Makassar,Bachelor,Employee,5M-10M,2025-01-05,True,735,Advertisement
CUST_00494,64,Female,Surabaya,High School,Freelancer,5M-10M,2023-06-25,True,598,Social Media
CUST_00495,33,Male,Medan,Bachelor,Freelancer,2M-5M,2023-10-19,True,650,Advertisement
CUST_00496,38,Male,Medan,Bachelor,Self-Employed,>20M,2023-12-22,True,771,Advertisement
CUST_00497,29,Female,Palembang,Bachelor,Employee,5M-10M,2024-07-26,True,682,Search Engine
CUST_00498,45,Female,Palembang,Master,Employee,2M-5M,2024-05-08,True,613,Partner
CUST_00499,38,Female,Medan,Master,Employee,2M-5M,2024-12-27,True,740,Search Engine
CUST_00500,44,Male,Surabaya,Bachelor,Self-Employed,<2M,2024-02-11,True,596,Partner
CUST_00501,36,Female,Palembang,Master,Self-Employed,>20M,2024-11-28,True,683,Search Engine
CUST_00502,35,Female,Makassar,Master,Employee,>20M,2024-02-05,True,681,Word of Mouth
CUST_00503,21,Male,Semarang,Bachelor,Freelancer,<2M,2024-08-22,False,693,Search Engine
CUST_00504,58,Male,Makassar,Master,Employee,2M-5M,2024-07-20,True,813,Search Engine
CUST_00505,20,Male,Bandung,High School,Employee,<2M,2025-04-07,True,630,Partner
CUST_00506,32,Male,Medan,Bachelor,Employee,5M-10M,2023-12-27,True,741,Social Media
CUST_00507,37,Female,Jakarta,Bachelor,Freelancer,2M-5M,2024-03-31,True,506,Partner
CUST_00508,38,Female,Jakarta,Bachelor,Self-Employed,10M-20M,2024-10-09,True,779,Social Media
CUST_00509,36,Male,Medan,Bachelor,Employee,5M-10M,2024-11-13,True,615,Partner
CUST_00510,33,Male,Bandung,Bachelor,Employee,10M-20M,2023-06-18,False,552,Word of Mouth
CUST_00511,23,Male,Medan,Bachelor,Student,2M-5M,2023-07-31,True,680,Advertisement
CUST_00512,46,Male,Palembang,Bachelor,Employee,>20M,2024-02-19,True,686,Social Media
CUST_00513,42,Female,Bandung,High School,Self-Employed,>20M,2024-01-12,True,775,Partner
CUST_00514,61,Male,Makassar,Bachelor,Employee,2M-5M,2024-01-11,True,850,Social Media
CUST_00515,57,Male,Surabaya,PhD,Self-Employed,>20M,2025-03-30,True,333,Word of Mouth
CUST_00516,44,Female,Surabaya,Master,Self-Employed,2M-5M,2024-12-23,True,644,Partner
