ticket_id,customer_id,issue_type,priority,created_date,resolution_status,resolution_time_hours,satisfaction_rating,channel
TICK_00311,CUST_08126,Complaint,Medium,2025-02-16,Closed,0.6,3.0,Phone
TICK_00312,CUST_00371,Billing,Medium,2025-01-08,In Progress,68.6,2.0,Email
TICK_00313,CUST_03651,Product Inquiry,High,2025-03-29,Resolved,6.0,,In-App
TICK_00314,CUST_07224,Billing,Low,2023-10-08,In Progress,61.8,,Chat
TICK_00315,CUST_00282,Feature Request,High,2024-07-29,Escalated,32.2,,In-App
TICK_00316,CUST_08988,Technical,Medium,2025-02-14,Resolved,27.7,,Chat
TICK_00317,CUST_05051,Technical,Medium,2024-09-06,Escalated,11.3,2.0,Chat
TICK_00318,CUST_06773,Billing,Low,2025-05-17,In Progress,73.5,1.0,In-App
TICK_00319,CUST_04572,Product Inquiry,Low,2024-07-14,In Progress,52.2,,Phone
TICK_00320,CUST_08808,Billing,High,2024-03-04,Resolved,12.7,3.0,Email
TICK_00321,CUST_06556,Product Inquiry,Medium,2024-11-21,Escalated,6.7,,Email
TICK_00322,CUST_08582,Technical,Medium,2024-02-22,Escalated,6.9,,In-App
TICK_00323,CUST_06744,Technical,Medium,2024-11-26,Closed,37.3,5.0,In-App
TICK_00324,CUST_05920,Technical,Medium,2024-06-14,Escalated,6.6,,Chat
TICK_00325,CUST_05106,Complaint,High,2024-03-30,In Progress,21.1,5.0,Chat
TICK_00326,CUST_01379,Product Inquiry,Low,2025-01-18,In Progress,60.1,2.0,Chat
TICK_00327,CUST_04916,Complaint,Medium,2025-08-18,In Progress,55.1,,Phone
TICK_00328,CUST_08419,Feature Request,Medium,2023-08-03,In Progress,22.2,,Phone
TICK_00329,CUST_06058,Product Inquiry,Low,2024-01-15,Escalated,24.9,1.0,Email
TICK_00330,CUST_06534,Technical,Low,2024-08-17,Resolved,45.1,1.0,Chat
TICK_00331,CUST_00734,Complaint,High,2024-06-22,Closed,0.1,4.0,Email
TICK_00332,CUST_01759,Product Inquiry,Low,2025-04-17,In Progress,31.9,4.0,Phone
TICK_00333,CUST_05769,Complaint,Low,2024-12-01,Closed,27.0,,Email
TICK_00334,CUST_05310,Technical,High,2024-05-21,Escalated,6.6,,Email
TICK_00335,CUST_02964,Billing,Medium,2024-10-15,In Progress,54.9,2.0,Chat
TICK_00336,CUST_01373,Product Inquiry,Medium,2024-12-03,Escalated,16.6,2.0,Phone
TICK_00337,CUST_09304,Complaint,Low,2025-04-23,In Progress,0.5,,Email
TICK_00338,CUST_04812,Billing,Medium,2024-05-08,Escalated,3.7,5.0,Chat
TICK_00339,CUST_02545,Billing,Critical,2025-03-16,Resolved,0.9,1.0,Phone
TICK_00340,CUST_04491,Billing,High,2025-04-16,Escalated,90.0,,Phone
TICK_00341,CUST_09949,Product Inquiry,Low,2024-01-31,Resolved,31.3,,Email
TICK_00342,CUST_08023,Technical,Low,2024-04-22,Escalated,4.3,,In-App
TICK_00343,CUST_05005,Technical,Medium,2025-06-26,Escalated,177.3,3.0,Chat
TICK_00344,CUST_08106,Complaint,Medium,2024-01-05,Resolved,13.2,,In-App
TICK_00345,CUST_00901,Billing,Medium,2023-12-10,In Progress,71.7,3.0,Phone
TICK_00346,CUST_04106,Feature Request,Low,2024-02-10,Closed,11.8,,Phone
TICK_00347,CUST_01362,Billing,High,2023-08-11,Closed,125.4,,Email
TICK_00348,CUST_03446,Technical,Medium,2025-05-10,Closed,31.2,1.0,In-App
TICK_00349,CUST_00472,Complaint,Medium,2025-04-10,Resolved,0.2,2.0,Phone
TICK_00350,CUST_02552,Technical,Critical,2024-10-29,Closed,26.7,,In-App
TICK_00351,CUST_03810,Complaint,Medium,2023-12-29,Escalated,13.4,,In-App
TICK_00352,CUST_01868,Technical,Low,2024-01-10,Resolved,3.8,,Phone
TICK_00353,CUST_01895,Complaint,Medium,2024-01-01,In Progress,36.3,4.0,Phone
TICK_00354,CUST_06373,Technical,High,2024-05-22,Escalated,42.9,,Email
TICK_00355,CUST_01827,Technical,Low,2024-05-15,Resolved,21.8,,Chat
TICK_00356,CUST_06066,Billing,Medium,2024-04-12,Resolved,20.1,,Phone
TICK_00357,CUST_04507,Product Inquiry,High,2024-12-02,Escalated,26.2,1.0,In-App
TICK_00358,CUST_00249,Complaint,Medium,2024-01-06,Escalated,22.2,1.0,Phone
TICK_00359,CUST_03015,Technical,Low,2025-02-01,Closed,1.0,4.0,In-App
TICK_00360,CUST_05438,Billing,Low,2023-12-05,Resolved,34.4,3.0,In-App
TICK_00361,CUST_06911,Complaint,Low,2024-08-05,Resolved,36.0,5.0,Phone
TICK_00362,CUST_07957,Feature Request,Low,2024-07-09,In Progress,14.9,4.0,Phone
TICK_00363,CUST_08965,Billing,Low,2024-06-13,In Progress,21.4,,Chat
TICK_00364,CUST_02585,Product Inquiry,Low,2024-06-06,Resolved,70.0,5.0,In-App
TICK_00365,CUST_06548,Feature Request,Low,2024-10-16,Escalated,9.0,2.0,Phone
TICK_00366,CUST_03012,Billing,Low,2025-07-06,In Progress,81.8,5.0,Phone
TICK_00367,CUST_06033,Product Inquiry,Low,2025-05-13,Resolved,9.8,5.0,Chat
TICK_00368,CUST_00606,Complaint,Low,2025-07-04,Resolved,77.1,2.0,Chat
TICK_00369,CUST_05269,Product Inquiry,Low,2023-12-06,In Progress,2.5,3.0,In-App
TICK_00370,CUST_01540,Technical,Medium,2025-05-03,Closed,25.1,5.0,Chat
TICK_00371,CUST_01276,Billing,High,2023-12-09,Resolved,37.9,,Email
TICK_00372,CUST_05870,Technical,Medium,2024-11-25,In Progress,37.7,1.0,Phone
TICK_00373,CUST_02366,Feature Request,High,2024-07-28,Resolved,35.9,1.0,Phone
TICK_00374,CUST_08569,Billing,High,2025-04-29,Closed,6.8,3.0,Phone
TICK_00375,CUST_01034,Billing,Low,2024-10-14,Resolved,8.8,,Email
TICK_00376,CUST_06771,Feature Request,Low,2024-07-02,Escalated,15.6,,In-App
TICK_00377,CUST_03526,Complaint,Critical,2024-06-12,Closed,20.0,,Phone
TICK_00378,CUST_06687,Technical,Low,2023-11-04,Closed,32.3,,Phone
TICK_00379,CUST_03302,Billing,Low,2024-03-07,Resolved,63.2,,Phone
TICK_00380,CUST_03001,Technical,Medium,2023-11-08,In Progress,17.3,,Phone
TICK_00381,CUST_07599,Product Inquiry,Low,2024-10-09,Escalated,13.1,2.0,Phone
TICK_00382,CUST_01860,Billing,Medium,2024-12-31,In Progress,40.7,3.0,Email
TICK_00383,CUST_03700,Technical,Critical,2024-10-29,Resolved,25.7,,Chat
TICK_00384,CUST_08967,Product Inquiry,Low,2025-02-18,In Progress,2.7,2.0,In-App
TICK_00385,CUST_05101,Complaint,Low,2024-09-07,Resolved,34.5,,Chat
TICK_00386,CUST_05601,Technical,Medium,2024-02-01,In Progress,46.2,1.0,Email
TICK_00387,CUST_07998,Technical,Low,2024-02-09,Resolved,29.8,,Phone
TICK_00388,CUST_01249,Billing,Low,2023-08-20,Resolved,11.9,,Email
TICK_00389,CUST_07511,Complaint,Low,2024-02-08,Escalated,1.3,,Phone
TICK_00390,CUST_03245,Complaint,High,2024-03-17,In Progress,19.6,2.0,In-App
TICK_00391,CUST_04241,Feature Request,High,2025-04-28,Closed,12.3,,Chat
TICK_00392,CUST_04810,Technical,Medium,2024-01-10,Resolved,40.9,4.0,Chat
TICK_00393,CUST_05140,Feature Request,Critical,2024-07-29,Closed,24.2,4.0,Email
TICK_00394,CUST_08688,Feature Request,Medium,2025-04-28,Closed,24.5,3.0,In-App
TICK_00395,CUST_08597,Feature Request,Medium,2025-10-12,Resolved,22.3,1.0,Chat
TICK_00396,CUST_00167,Feature Request,Low,2025-04-04,In Progress,87.3,,Phone
TICK_00397,CUST_03121,Feature Request,Medium,2024-02-24,In Progress,11.4,,Phone
TICK_00398,CUST_02255,Product Inquiry,Low,2023-10-21,Escalated,55.5,,Phone
TICK_00399,CUST_08072,Complaint,Low,2024-07-25,Resolved,15.8,2.0,Email
TICK_00400,CUST_06911,Complaint,Medium,2024-08-13,Resolved,34.3,1.0,Phone
TICK_00401,CUST_00234,Product Inquiry,Medium,2024-10-06,Closed,45.4,2.0,Phone
TICK_00402,CUST_03629,Billing,Medium,2025-05-12,Escalated,57.5,5.0,Phone
TICK_00403,CUST_09551,Product Inquiry,Medium,2025-04-29,Closed,3.7,2.0,Email
TICK_00404,CUST_01338,Product Inquiry,High,2024-11-28,In Progress,16.2,5.0,Email
TICK_00405,CUST_06142,Feature Request,High,2024-05-20,Resolved,27.6,4.0,In-App
TICK_00406,CUST_06565,Billing,Medium,2024-05-23,Resolved,8.8,4.0,Chat
TICK_00407,CUST_04651,Product Inquiry,Low,2024-03-07,Resolved,16.7,2.0,In-App
TICK_00408,CUST_00621,Billing,Low,2025-04-18,Escalated,22.9,,Phone
TICK_00409,CUST_02281,Billing,Medium,2025-03-20,Escalated,23.5,4.0,Email
TICK_00410,CUST_03257,Technical,High,2025-06-08,In Progress,34.6,,Email
TICK_00411,CUST_03281,Feature Request,Medium,2024-02-22,Closed,46.8,5.0,Email
TICK_00412,CUST_00989,Complaint,Medium,2024-12-19,In Progress,1.1,2.0,Chat
TICK_00413,CUST_00873,Technical,Medium,2025-05-11,Closed,40.2,,Phone
TICK_00414,CUST_09687,Complaint,Medium,2024-11-07,Closed,60.1,3.0,Email
TICK_00415,CUST_01174,Billing,Medium,2024-02-23,Closed,53.8,4.0,In-App
TICK_00416,CUST_00642,Product Inquiry,Critical,2025-07-13,Closed,4.7,2.0,Chat
TICK_00417,CUST_04991,Technical,Low,2024-03-08,Closed,25.2,,In-App
TICK_00418,CUST_02974,Feature Request,Medium,2024-09-19,Closed,76.7,5.0,Email
TICK_00419,CUST_05685,Technical,High,2024-12-31,In Progress,19.8,3.0,Chat
TICK_00420,CUST_00432,Technical,Medium,2024-09-21,Escalated,5.3,,In-App
TICK_00421,CUST_03505,Product Inquiry,Medium,2025-05-30,In Progress,33.4,3.0,In-App
TICK_00422,CUST_05907,Billing,Low,2025-02-17,Closed,32.4,,Chat
TICK_00423,CUST_06149,Technical,Medium,2025-02-24,Escalated,7.0,2.0,Chat
TICK_00424,CUST_07043,Complaint,Low,2024-09-17,In Progress,45.5,1.0,In-App
TICK_00425,CUST_05177,Feature Request,Medium,2024-03-03,In Progress,46.6,4.0,Phone
TICK_00426,CUST_07139,Billing,Low,2024-02-04,Closed,15.1,2.0,Phone
TICK_00427,CUST_01498,Technical,High,2024-02-27,Resolved,35.9,,Email
TICK_00428,CUST_01412,Product Inquiry,Medium,2024-07-23,Resolved,36.7,3.0,Chat
TICK_00429,CUST_05067,Technical,Low,2023-08-03,Escalated,5.0,,Chat
TICK_00430,CUST_02599,Product Inquiry,Low,2025-07-25,Escalated,32.6,5.0,Chat
TICK_00431,CUST_05980,Billing,Medium,2023-12-09,Escalated,34.1,4.0,Chat
TICK_00432,CUST_03916,Feature Request,Low,2024-02-02,In Progress,40.6,2.0,In-App
TICK_00433,CUST_03420,Technical,Medium,2024-06-24,Resolved,15.7,5.0,Email
TICK_00434,CUST_00037,Technical,Low,2024-11-03,In Progress,7.6,,Email
TICK_00435,CUST_06483,Billing,Medium,2025-07-25,Resolved,12.7,1.0,Phone
TICK_00436,CUST_03366,Billing,Low,2024-11-06,Closed,29.3,,Phone
TICK_00437,CUST_09758,Complaint,Medium,2024-07-26,Resolved,6.3,4.0,In-App
TICK_00438,CUST_07016,Product Inquiry,Low,2023-12-25,In Progress,20.1,2.0,In-App
TICK_00439,CUST_03050,Feature Request,Critical,2025-08-14,Escalated,65.8,2.0,In-App
TICK_00440,CUST_07910,Billing,High,2024-09-11,Closed,5.6,2.0,Phone
TICK_00441,CUST_07168,Billing,Medium,2024-06-05,Closed,24.6,1.0,Chat
TICK_00442,CUST_05383,Product Inquiry,Medium,2024-12-03,In Progress,23.0,2.0,Chat
TICK_00443,CUST_06481,Billing,High,2025-06-30,In Progress,35.7,4.0,Email
TICK_00444,CUST_04432,Billing,Low,2023-11-09,Escalated,2.7,1.0,In-App
TICK_00445,CUST_04392,Feature Request,Low,2024-01-04,Resolved,3.1,5.0,Phone
TICK_00446,CUST_09525,Billing,Medium,2025-07-08,Resolved,0.9,3.0,In-App
TICK_00447,CUST_00750,Billing,Critical,2024-10-07,In Progress,37.2,5.0,Phone
TICK_00448,CUST_06019,Technical,Medium,2023-11-16,In Progress,49.3,5.0,Email
TICK_00449,CUST_06370,Technical,High,2023-11-27,In Progress,23.5,2.0,Email
TICK_00450,CUST_00939,Complaint,Medium,2024-01-19,In Progress,16.6,,Email
TICK_00451,CUST_07663,Product Inquiry,High,2023-08-16,Resolved,0.1,,In-App
TICK_00452,CUST_04746,Complaint,Critical,2024-03-31,Escalated,13.7,,In-App
TICK_00453,CUST_01591,Feature Request,Medium,2024-02-11,Closed,109.8,5.0,Phone
TICK_00454,CUST_09807,Billing,Low,2024-02-19,Resolved,1.1,,Chat
TICK_00455,CUST_06213,Product Inquiry,Low,2024-01-23,Resolved,7.6,,In-App
TICK_00456,CUST_04608,Complaint,Critical,2025-03-05,In Progress,56.1,,Chat
TICK_00457,CUST_07889,Feature Request,Medium,2024-07-27,Escalated,46.9,,Email
TICK_00458,CUST_01872,Complaint,Medium,2024-11-09,In Progress,3.5,3.0,Phone
TICK_00459,CUST_05019,Technical,Low,2024-10-21,In Progress,4.8,2.0,Phone
TICK_00460,CUST_04974,Billing,Medium,2024-02-11,Closed,4.2,,Phone
TICK_00461,CUST_08147,Technical,Low,2025-04-03,Resolved,37.3,5.0,Chat
TICK_00462,CUST_01187,Feature Request,High,2024-03-25,Closed,3.1,,Chat
TICK_00463,CUST_03207,Complaint,Low,2024-09-24,Closed,14.5,,In-App
TICK_00464,CUST_00910,Feature Request,Low,2025-08-01,Escalated,37.7,1.0,In-App
TICK_00465,CUST_04949,Product Inquiry,Low,2025-01-18,Escalated,42.9,1.0,Phone
TICK_00466,CUST_05269,Complaint,High,2024-01-24,Escalated,10.3,4.0,Phone
TICK_00467,CUST_09115,Billing,Medium,2024-02-16,Closed,21.0,2.0,In-App
TICK_00468,CUST_02885,Technical,Low,2024-08-19,Closed,29.1,,Chat
TICK_00469,CUST_03098,Feature Request,High,2024-09-09,In Progress,39.7,5.0,Phone
TICK_00470,CUST_00815,Technical,High,2023-12-25,In Progress,13.0,3.0,Phone
TICK_00471,CUST_02111,Feature Request,Low,2024-12-15,In Progress,12.8,1.0,Email
TICK_00472,CUST_00226,Product Inquiry,Low,2025-03-14,Escalated,4.5,2.0,Phone
TICK_00473,CUST_01147,Billing,Medium,2024-07-30,Closed,17.9,,In-App
TICK_00474,CUST_08243,Feature Request,High,2024-05-20,In Progress,16.4,3.0,Email
TICK_00475,CUST_05368,Complaint,Medium,2023-09-25,Escalated,1.9,3.0,Email
TICK_00476,CUST_01246,Billing,Medium,2024-05-30,Resolved,11.9,3.0,Chat
TICK_00477,CUST_03983,Billing,Medium,2025-06-23,Closed,37.9,,Phone
TICK_00478,CUST_08616,Billing,Medium,2025-05-12,Closed,1.3,,Phone
TICK_00479,CUST_02999,Product Inquiry,Low,2025-01-12,In Progress,4.5,,Phone
TICK_00480,CUST_06676,Complaint,Low,2025-05-01,Escalated,7.5,,Phone
TICK_00481,CUST_04240,Feature Request,Critical,2024-03-24,Closed,1.4,1.0,In-App
TICK_00482,CUST_09400,Technical,Medium,2024-11-14,Escalated,18.9,1.0,Phone
TICK_00483,CUST_00026,Complaint,Medium,2024-12-22,Escalated,6.6,2.0,Chat
TICK_00484,CUST_09881,Product Inquiry,Low,2025-06-30,In Progress,16.3,3.0,In-App
TICK_00485,CUST_00234,Billing,Low,2024-07-18,Escalated,5.2,4.0,In-App
TICK_00486,CUST_05524,Billing,Low,2024-08-09,Resolved,11.3,,Phone
TICK_00487,CUST_07800,Billing,Medium,2025-01-13,Closed,79.8,2.0,Email
TICK_00488,CUST_00725,Complaint,Medium,2025-06-02,Resolved,0.2,,In-App
TICK_00489,CUST_03444,Billing,Low,2024-07-21,In Progress,9.0,5.0,Email
TICK_00490,CUST_05633,Technical,Low,2025-06-15,In Progress,22.8,,In-App
TICK_00491,CUST_04769,Technical,Medium,2025-07-16,Escalated,4.9,,Chat
TICK_00492,CUST_05055,Feature Request,Low,2024-06-20,Resolved,13.2,5.0,Chat
TICK_00493,CUST_04422,Billing,Low,2024-05-25,Escalated,5.8,1.0,Chat
TICK_00494,CUST_04153,Technical,Medium,2024-06-08,Escalated,6.5,5.0,In-App
TICK_00495,CUST_00607,Technical,Critical,2025-01-08,Escalated,56.0,4.0,Phone
TICK_00496,CUST_01670,Technical,Low,2025-04-11,In Progress,1.8,1.0,Chat
TICK_00497,CUST_07698,Complaint,Low,2023-12-17,Escalated,6.3,,In-App
TICK_00498,CUST_05661,Feature Request,Low,2025-05-07,Escalated,26.9,5.0,Chat
TICK_00499,CUST_05433,Complaint,Low,2025-06-21,In Progress,2.4,,In-App
TICK_00500,CUST_04818,Complaint,Low,2025-07-28,Resolved,8.8,,Phone
TICK_00501,CUST_05562,Feature Request,Medium,2024-12-01,Closed,5.7,4.0,Chat
TICK_00502,CUST_09369,Technical,Critical,2024-12-20,Resolved,5.5,1.0,Phone
TICK_00503,CUST_08019,Billing,Low,2024-05-15,Escalated,6.2,1.0,Phone
TICK_00504,CUST_00334,Feature Request,Medium,2023-11-04,Closed,1.6,,Phone
TICK_00505,CUST_09995,Product Inquiry,Low,2024-07-19,Resolved,3.9,4.0,Email
TICK_00506,CUST_08541,Feature Request,Low,2024-01-16,Escalated,4.6,4.0,Phone
TICK_00507,CUST_06410,Technical,Critical,2025-04-15,Resolved,17.5,4.0,Email
TICK_00508,CUST_02465,Feature Request,High,2024-03-26,Escalated,37.0,5.0,Phone
TICK_00509,CUST_09246,Technical,Medium,2023-12-06,Escalated,7.9,3.0,In-App
TICK_00510,CUST_04713,Feature Request,Low,2025-02-08,Closed,4.4,,Chat
TICK_00511,CUST_01460,Technical,Low,2025-05-28,In Progress,10.7,,In-App
TICK_00512,CUST_03453,Complaint,High,2023-12-08,Closed,89.4,3.0,In-App
TICK_00513,CUST_02188,Complaint,Medium,2024-03-04,Closed,34.8,4.0,Phone
TICK_00514,CUST_09527,Billing,Medium,2024-04-18,In Progress,107.0,1.0,Phone
TICK_00515,CUST_02374,Product Inquiry,Medium,2024-10-26,Closed,17.0,3.0,In-App
TICK_00516,CUST_05132,Technical,Medium,2025-01-13,In Progress,22.2,,In-App
TICK_00517,CUST_02559,Feature Request,Medium,2024-08-24,Escalated,15.7,2.0,Phone
TICK_00518,CUST_02496,Complaint,Low,2025-05-27,Closed,0.7,3.0,Phone
TICK_00519,CUST_03059,Feature Request,Low,2024-11-15,Resolved,3.4,,Phone
TICK_00520,CUST_09009,Complaint,Critical,2023-07-18,In Progress,39.2,,Chat
TICK_00521,CUST_09828,Product Inquiry,Low,2024-01-17,Escalated,3.1,3.0,In-App
TICK_00522,CUST_09911,Feature Request,Low,2024-05-10,Closed,4.0,,Chat
TICK_00523,CUST_06622,Feature Request,Medium,2023-10-09,Escalated,44.3,1.0,In-App
TICK_00524,CUST_03827,Technical,Low,2024-05-06,Closed,37.9,5.0,Chat
TICK_00525,CUST_09018,Feature Request,Medium,2024-07-01,Closed,0.5,,In-App
TICK_00526,CUST_08453,Billing,High,2023-11-07,Closed,1.8,5.0,Email
TICK_00527,CUST_04430,Feature Request,Low,2023-10-04,In Progress,18.2,,Email
TICK_00528,CUST_07865,Billing,Medium,2024-08-16,Resolved,2.0,5.0,Email
TICK_00529,CUST_01205,Complaint,Low,2025-03-23,Closed,17.4,,In-App
TICK_00530,CUST_01970,Billing,Medium,2023-12-29,Closed,18.6,,Email
TICK_00531,CUST_09996,Billing,Medium,2023-11-30,Closed,22.4,,Chat
TICK_00532,CUST_06218,Billing,Low,2025-05-28,Resolved,14.8,,Email
TICK_00533,CUST_04654,Feature Request,Low,2024-05-17,Escalated,10.3,,Email
TICK_00534,CUST_01699,Product Inquiry,Medium,2025-03-02,In Progress,26.6,5.0,Phone
TICK_00535,CUST_08626,Product Inquiry,Low,2024-10-30,Resolved,17.8,4.0,Email
TICK_00536,CUST_01583,Technical,Medium,2025-07-02,Closed,112.4,5.0,Phone
TICK_00537,CUST_00096,Billing,Low,2024-04-20,Closed,5.4,,In-App
TICK_00538,CUST_01957,Billing,Medium,2025-05-11,Resolved,37.1,2.0,Email
TICK_00539,CUST_03197,Feature Request,High,2025-07-09,Escalated,102.9,1.0,Email
TICK_00540,CUST_09937,Billing,High,2024-12-30,Resolved,8.4,,Phone
TICK_00541,CUST_08692,Product Inquiry,Medium,2025-09-23,Closed,4.2,,Chat
TICK_00542,CUST_03662,Technical,High,2024-08-14,In Progress,29.7,1.0,Chat
TICK_00543,CUST_07834,Product Inquiry,Low,2023-10-14,Escalated,32.2,5.0,In-App
TICK_00544,CUST_08782,Feature Request,High,2024-03-16,Closed,24.3,,Email
TICK_00545,CUST_05647,Technical,Medium,2025-08-02,In Progress,30.4,4.0,Chat
TICK_00546,CUST_06449,Billing,High,2024-12-20,Closed,8.6,,Phone
TICK_00547,CUST_08289,Product Inquiry,Low,2024-04-18,Resolved,29.0,,Chat
TICK_00548,CUST_05765,Technical,Low,2025-07-27,Resolved,16.0,1.0,In-App
TICK_00549,CUST_05216,Billing,Medium,2024-07-20,Resolved,26.8,2.0,Chat
TICK_00550,CUST_03741,Complaint,Medium,2024-11-03,Escalated,16.3,,In-App
TICK_00551,CUST_02050,Complaint,Low,2024-09-08,In Progress,67.4,2.0,Phone
TICK_00552,CUST_02361,Billing,Medium,2024-04-25,In Progress,30.2,4.0,Chat
TICK_00553,CUST_01775,Product Inquiry,Medium,2023-12-31,Escalated,2.4,4.0,Email
TICK_00554,CUST_06899,Technical,Low,2024-11-17,Closed,54.4,3.0,Email
TICK_00555,CUST_04642,Feature Request,Medium,2025-02-11,Resolved,45.0,3.0,Phone
TICK_00556,CUST_04717,Feature Request,High,2023-10-21,Closed,0.6,,Chat
TICK_00557,CUST_04167,Complaint,Medium,2024-09-04,Escalated,19.0,5.0,Email
TICK_00558,CUST_02526,Product Inquiry,Medium,2024-09-12,In Progress,0.7,,Email
TICK_00559,CUST_07346,Complaint,Low,2024-01-11,In Progress,11.8,,Chat
TICK_00560,CUST_04163,Technical,Medium,2024-02-18,Resolved,33.9,1.0,Email
TICK_00561,CUST_03385,Product Inquiry,Medium,2025-08-12,Escalated,29.9,4.0,Email
TICK_00562,CUST_07617,Technical,Low,2024-09-20,Closed,18.3,4.0,Email
TICK_00563,CUST_04117,Technical,Low,2025-05-22,Escalated,9.6,3.0,Chat
TICK_00564,CUST_03992,Product Inquiry,High,2025-05-12,In Progress,22.1,1.0,Email
TICK_00565,CUST_02678,Feature Request,Low,2023-10-17,In Progress,43.9,,Chat
TICK_00566,CUST_04023,Billing,Medium,2023-10-09,Closed,22.4,2.0,Chat
TICK_00567,CUST_09572,Technical,Low,2025-05-21,Resolved,3.2,2.0,Email
TICK_00568,CUST_06475,Feature Request,Critical,2024-09-14,Resolved,6.8,2.0,Email
TICK_00569,CUST_08941,Feature Request,Medium,2024-02-03,Closed,9.1,3.0,Email
TICK_00570,CUST_09119,Billing,Low,2024-11-19,Escalated,6.7,3.0,Email
TICK_00571,CUST_00650,Technical,Medium,2025-09-10,In Progress,5.6,5.0,In-App
TICK_00572,CUST_04079,Feature Request,Medium,2024-06-23,In Progress,30.6,,Phone
TICK_00573,CUST_02866,Billing,High,2024-12-22,Closed,1.4,,In-App
TICK_00574,CUST_05909,Complaint,Low,2025-04-21,Resolved,0.7,5.0,In-App
TICK_00575,CUST_01809,Billing,Medium,2025-01-11,Closed,0.3,,In-App
TICK_00576,CUST_01666,Product Inquiry,Low,2024-04-02,Resolved,0.8,3.0,Chat
TICK_00577,CUST_07584,Feature Request,Low,2025-06-30,Escalated,117.8,5.0,In-App
TICK_00578,CUST_04746,Billing,Medium,2023-11-14,Escalated,11.4,,Chat
TICK_00579,CUST_06042,Feature Request,High,2025-05-16,In Progress,11.2,4.0,In-App
TICK_00580,CUST_02117,Product Inquiry,High,2024-12-26,Resolved,18.5,,In-App
TICK_00581,CUST_03242,Complaint,Low,2023-11-08,Resolved,1.2,5.0,In-App
TICK_00582,CUST_06819,Complaint,Low,2024-04-06,Resolved,6.4,,Email
TICK_00583,CUST_05849,Billing,Low,2024-04-22,In Progress,6.4,,Chat
TICK_00584,CUST_03205,Billing,Low,2024-05-25,Escalated,29.8,2.0,Chat
TICK_00585,CUST_03945,Feature Request,Critical,2025-04-10,In Progress,5.9,3.0,In-App
TICK_00586,CUST_06247,Feature Request,Medium,2024-08-07,Resolved,2.0,,Email
TICK_00587,CUST_03967,Feature Request,Low,2025-07-06,In Progress,19.5,2.0,In-App
TICK_00588,CUST_08388,Billing,Medium,2025-06-17,In Progress,9.3,,Email
TICK_00589,CUST_04633,Product Inquiry,Low,2025-04-21,Closed,33.5,,Chat
TICK_00590,CUST_05253,Feature Request,Medium,2025-06-26,Resolved,8.9,1.0,In-App
TICK_00591,CUST_06179,Billing,Low,2024-10-05,Resolved,40.3,3.0,Email
TICK_00592,CUST_08715,Complaint,Medium,2025-09-17,In Progress,7.9,2.0,Phone
TICK_00593,CUST_07751,Billing,Low,2025-06-12,Resolved,31.3,2.0,Phone
TICK_00594,CUST_07372,Product Inquiry,Medium,2024-04-16,Closed,1.0,3.0,Phone
TICK_00595,CUST_03914,Feature Request,Low,2023-08-07,Escalated,5.2,1.0,In-App
TICK_00596,CUST_03401,Product Inquiry,Medium,2025-06-13,In Progress,20.9,5.0,Email
TICK_00597,CUST_03599,Feature Request,Low,2025-05-01,Resolved,21.9,1.0,In-App
TICK_00598,CUST_04288,Technical,High,2025-05-19,Resolved,1.1,3.0,In-App
TICK_00599,CUST_07172,Complaint,Medium,2025-03-12,In Progress,4.5,,Email
TICK_00600,CUST_06432,Feature Request,Low,2024-04-18,Escalated,23.4,5.0,Chat
TICK_00601,CUST_02445,Product Inquiry,Medium,2025-04-02,In Progress,80.9,,Chat
TICK_00602,CUST_04607,Technical,Medium,2024-10-18,Resolved,16.3,5.0,Email
TICK_00603,CUST_05183,Complaint,Low,2024-01-29,Closed,8.3,1.0,Phone
TICK_00604,CUST_00677,Feature Request,Low,2023-08-02,Escalated,22.4,5.0,Email
TICK_00605,CUST_03332,Technical,Medium,2025-04-15,Closed,17.2,5.0,In-App
TICK_00606,CUST_02874,Complaint,Medium,2024-01-02,In Progress,18.4,1.0,In-App
TICK_00607,CUST_04333,Complaint,Critical,2024-12-28,In Progress,63.9,4.0,In-App
TICK_00608,CUST_01809,Product Inquiry,Medium,2024-11-22,Closed,32.3,,Email
TICK_00609,CUST_04856,Complaint,Medium,2025-08-25,Resolved,18.8,5.0,In-App
TICK_00610,CUST_07234,Product Inquiry,Medium,2024-10-27,Escalated,6.2,3.0,Email
TICK_00611,CUST_05810,Complaint,Low,2025-01-31,In Progress,18.4,,In-App
TICK_00612,CUST_07971,Product Inquiry,Medium,2024-02-03,Resolved,30.9,3.0,Email
